location,id,date,station_number,level__m
Belet Weyne,77118,12/6/2004,sh001,2.7
Belet Weyne,77115,11/6/2004,sh001,2.74
Belet Weyne,77110,10/6/2004,sh001,2.6
Belet Weyne,77102,9/6/2004,sh001,2.48
Belet Weyne,77099,8/6/2004,sh001,2.43
Belet Weyne,77096,7/6/2004,sh001,2.4
Belet Weyne,77089,6/6/2004,sh001,2.45
Belet Weyne,77083,5/6/2004,sh001,2.48
Belet Weyne,77079,4/6/2004,sh001,2.5
Belet Weyne,77076,3/6/2004,sh001,2.5
Belet Weyne,77069,2/6/2004,sh001,2.5
Belet Weyne,77063,1/6/2004,sh001,2.5
Belet Weyne,77060,31/05/2004,sh001,2.52
Belet Weyne,77056,30/05/2004,sh001,2.56
Belet Weyne,77050,29/05/2004,sh001,2.64
Belet Weyne,77044,28/05/2004,sh001,2.7
Belet Weyne,77041,27/05/2004,sh001,2.74
Belet Weyne,77032,26/05/2004,sh001,2.74
Belet Weyne,77031,25/05/2004,sh001,2.74
Belet Weyne,77026,24/05/2004,sh001,2.78
Belet Weyne,77021,23/05/2004,sh001,2.82
Belet Weyne,77015,22/05/2004,sh001,2.9
Belet Weyne,77011,21/05/2004,sh001,2.98
Belet Weyne,77003,20/05/2004,sh001,3.1
Belet Weyne,76997,19/05/2004,sh001,3.188
Belet Weyne,76992,18/05/2004,sh001,3.34
Belet Weyne,76989,17/05/2004,sh001,3.58
Belet Weyne,76983,16/05/2004,sh001,4.1
Belet Weyne,76981,15/05/2004,sh001,4.3
Belet Weyne,76974,14/05/2004,sh001,5
Belet Weyne,76971,13/05/2004,sh001,5.24
Belet Weyne,76962,12/5/2004,sh001,5.2
Belet Weyne,76960,11/5/2004,sh001,5.16
Belet Weyne,76954,10/5/2004,sh001,5.04
Belet Weyne,76951,9/5/2004,sh001,4.9
Belet Weyne,76942,8/5/2004,sh001,4.75
Belet Weyne,76938,7/5/2004,sh001,4.5
Belet Weyne,76933,6/5/2004,sh001,4.3
Belet Weyne,76928,5/5/2004,sh001,4.2
Belet Weyne,76924,4/5/2004,sh001,4.2
Belet Weyne,76920,3/5/2004,sh001,4.4
Belet Weyne,76914,2/5/2004,sh001,5.12
Belet Weyne,76910,1/5/2004,sh001,5.5
Belet Weyne,76903,30/04/2004,sh001,5.5
Belet Weyne,76897,29/04/2004,sh001,5.48
Belet Weyne,76892,28/04/2004,sh001,5.28
Belet Weyne,76890,27/04/2004,sh001,5.2
Belet Weyne,76882,26/04/2004,sh001,5.06
Belet Weyne,76877,25/04/2004,sh001,4.84
Belet Weyne,76872,24/04/2004,sh001,4.84
Belet Weyne,76870,23/04/2004,sh001,4.74
Belet Weyne,76863,22/04/2004,sh001,4.6
Belet Weyne,76861,21/04/2004,sh001,4.35
Belet Weyne,76852,20/04/2004,sh001,4.3
Belet Weyne,76848,19/04/2004,sh001,4.2
Belet Weyne,76842,18/04/2004,sh001,4.08
Belet Weyne,76837,17/04/2004,sh001,3.78
Belet Weyne,76832,16/04/2004,sh001,3.65
Belet Weyne,76831,15/04/2004,sh001,3.65
Belet Weyne,76824,14/04/2004,sh001,3.6
Belet Weyne,76818,13/04/2004,sh001,3.63
Belet Weyne,76816,12/4/2004,sh001,3.6
Belet Weyne,76809,11/4/2004,sh001,3.4
Belet Weyne,76805,10/4/2004,sh001,2.7
Belet Weyne,76798,9/4/2004,sh001,2.52
Belet Weyne,76796,8/4/2004,sh001,2.46
Belet Weyne,76791,7/4/2004,sh001,2.37
Belet Weyne,76784,6/4/2004,sh001,2.28
Belet Weyne,76778,5/4/2004,sh001,2.16
Belet Weyne,76775,4/4/2004,sh001,2.05
Belet Weyne,76769,3/4/2004,sh001,2
Belet Weyne,76763,2/4/2004,sh001,1.95
Belet Weyne,76759,1/4/2004,sh001,1.95
Belet Weyne,76756,31/03/2004,sh001,2
Belet Weyne,76750,30/03/2004,sh001,2
Belet Weyne,76742,29/03/2004,sh001,2
Belet Weyne,76738,28/03/2004,sh001,2
Belet Weyne,76736,27/03/2004,sh001,2
Belet Weyne,76730,26/03/2004,sh001,2
Belet Weyne,76726,25/03/2004,sh001,2.02
Belet Weyne,76717,24/03/2004,sh001,2.06
Belet Weyne,76716,23/03/2004,sh001,2.06
Belet Weyne,76711,22/03/2004,sh001,2.06
Belet Weyne,76704,21/03/2004,sh001,2.06
Belet Weyne,76699,20/03/2004,sh001,2.04
Belet Weyne,76693,19/03/2004,sh001,2.04
Belet Weyne,76688,18/03/2004,sh001,2.04
Belet Weyne,76684,17/03/2004,sh001,2.04
Belet Weyne,76681,16/03/2004,sh001,2.04
Belet Weyne,76675,15/03/2004,sh001,2.06
Belet Weyne,76667,14/03/2004,sh001,2.06
Belet Weyne,76666,13/03/2004,sh001,2.04
Belet Weyne,76659,12/3/2004,sh001,2.04
Belet Weyne,76656,11/3/2004,sh001,2.04
Belet Weyne,76651,10/3/2004,sh001,2.04
Belet Weyne,76642,9/3/2004,sh001,2.06
Belet Weyne,76639,8/3/2004,sh001,2.06
Belet Weyne,76636,7/3/2004,sh001,2.1
Belet Weyne,76631,6/3/2004,sh001,2.1
Belet Weyne,76623,5/3/2004,sh001,2.1
Belet Weyne,76619,4/3/2004,sh001,2.1
Belet Weyne,76612,3/3/2004,sh001,2.1
Belet Weyne,76611,2/3/2004,sh001,2.08
Belet Weyne,76606,1/3/2004,sh001,2.1
Belet Weyne,76598,29/02/2004,sh001,2.1
Belet Weyne,76594,28/02/2004,sh001,2.12
Belet Weyne,76590,27/02/2004,sh001,2.12
Belet Weyne,76586,26/02/2004,sh001,2.12
Belet Weyne,76578,25/02/2004,sh001,2.08
Belet Weyne,76573,24/02/2004,sh001,2.1
Belet Weyne,76570,23/02/2004,sh001,2.14
Belet Weyne,76562,22/02/2004,sh001,2.18
Belet Weyne,76559,21/02/2004,sh001,2.18
Belet Weyne,76552,20/02/2004,sh001,2.2
Belet Weyne,76548,19/02/2004,sh001,2.22
Belet Weyne,76546,18/02/2004,sh001,2.18
Belet Weyne,76541,17/02/2004,sh001,2.16
Belet Weyne,76534,16/02/2004,sh001,2.2
Belet Weyne,76530,15/02/2004,sh001,2.26
Belet Weyne,76523,14/02/2004,sh001,2.37
Belet Weyne,76517,13/02/2004,sh001,2.34
Belet Weyne,76514,12/2/2004,sh001,2.22
Belet Weyne,76508,11/2/2004,sh001,2.2
Belet Weyne,76504,10/2/2004,sh001,2.2
Belet Weyne,76497,9/2/2004,sh001,2.3
Belet Weyne,76496,8/2/2004,sh001,2.34
Belet Weyne,76489,7/2/2004,sh001,2.38
Belet Weyne,76482,6/2/2004,sh001,2.36
Belet Weyne,76479,5/2/2004,sh001,2.3
Belet Weyne,76475,4/2/2004,sh001,2.24
Belet Weyne,76471,3/2/2004,sh001,2.18
Belet Weyne,76465,2/2/2004,sh001,2.2
Belet Weyne,76458,1/2/2004,sh001,2.24
Belet Weyne,76455,31/01/2004,sh001,2.24
Belet Weyne,76449,30/01/2004,sh001,2.24
Belet Weyne,76444,29/01/2004,sh001,2.26
Belet Weyne,76437,28/01/2004,sh001,2.23
Belet Weyne,76432,27/01/2004,sh001,2.2
Belet Weyne,76428,26/01/2004,sh001,2.16
Belet Weyne,76424,25/01/2004,sh001,2.12
Belet Weyne,76421,24/01/2004,sh001,2.16
Belet Weyne,76414,23/01/2004,sh001,2.18
Belet Weyne,76409,22/01/2004,sh001,2.18
Belet Weyne,76406,21/01/2004,sh001,2.18
Belet Weyne,76401,20/01/2004,sh001,2.2
Belet Weyne,76393,19/01/2004,sh001,2.22
Belet Weyne,76391,18/01/2004,sh001,2.22
Belet Weyne,76384,17/01/2004,sh001,2.2
Belet Weyne,76377,16/01/2004,sh001,2.2
Belet Weyne,76373,15/01/2004,sh001,2.22
Belet Weyne,76371,14/01/2004,sh001,2.2
Belet Weyne,76365,13/01/2004,sh001,2.24
Belet Weyne,76357,12/1/2004,sh001,2.24
Belet Weyne,76356,11/1/2004,sh001,2.28
Belet Weyne,76351,10/1/2004,sh001,2.32
Belet Weyne,76346,9/1/2004,sh001,2.28
Belet Weyne,76338,8/1/2004,sh001,2.34
Belet Weyne,76335,7/1/2004,sh001,2.34
Belet Weyne,76328,6/1/2004,sh001,2.36
Belet Weyne,76325,5/1/2004,sh001,2.36
Belet Weyne,76320,4/1/2004,sh001,2.42
Belet Weyne,76313,3/1/2004,sh001,2.46
Belet Weyne,76309,2/1/2004,sh001,2.48
Belet Weyne,76306,1/1/2004,sh001,2.48
Belet Weyne,76300,31/12/2003,sh001,2.5
Belet Weyne,76296,30/12/2003,sh001,2.52
Belet Weyne,76291,29/12/2003,sh001,2.54
Belet Weyne,76286,28/12/2003,sh001,2.52
Belet Weyne,76280,27/12/2003,sh001,2.52
Belet Weyne,76275,26/12/2003,sh001,2.58
Belet Weyne,76268,25/12/2003,sh001,2.69
Belet Weyne,76265,24/12/2003,sh001,2.76
Belet Weyne,76258,23/12/2003,sh001,2.748
Belet Weyne,76252,22/12/2003,sh001,2.735
Belet Weyne,76251,21/12/2003,sh001,2.723
Belet Weyne,76246,20/12/2003,sh001,2.711
Belet Weyne,76241,19/12/2003,sh001,2.698
Belet Weyne,76236,18/12/2003,sh001,2.686
Belet Weyne,76229,17/12/2003,sh001,2.674
Belet Weyne,76222,16/12/2003,sh001,2.662
Belet Weyne,76218,15/12/2003,sh001,2.649
Belet Weyne,76214,14/12/2003,sh001,2.637
Belet Weyne,76209,13/12/2003,sh001,2.625
Belet Weyne,76206,12/12/2003,sh001,2.612
Belet Weyne,76197,11/12/2003,sh001,2.6
Belet Weyne,76193,10/12/2003,sh001,2.46
Belet Weyne,76191,9/12/2003,sh001,2.44
Belet Weyne,76186,8/12/2003,sh001,2.44
Belet Weyne,76179,7/12/2003,sh001,2.44
Belet Weyne,76174,6/12/2003,sh001,2.44
Belet Weyne,76169,5/12/2003,sh001,2.42
Belet Weyne,76165,4/12/2003,sh001,2.42
Belet Weyne,76158,3/12/2003,sh001,2.4
Belet Weyne,76155,2/12/2003,sh001,2.4
Belet Weyne,76148,1/12/2003,sh001,2.46
Belet Weyne,76142,30/11/2003,sh001,2.54
Belet Weyne,76141,29/11/2003,sh001,2.64
Belet Weyne,76136,28/11/2003,sh001,2.78
Belet Weyne,76127,27/11/2003,sh001,2.8
Belet Weyne,76126,26/11/2003,sh001,2.7
Belet Weyne,76118,25/11/2003,sh001,2.42
Belet Weyne,76112,24/11/2003,sh001,2.46
Belet Weyne,76107,23/11/2003,sh001,2.5
Belet Weyne,76105,22/11/2003,sh001,2.54
Belet Weyne,76098,21/11/2003,sh001,2.56
Belet Weyne,76095,20/11/2003,sh001,2.6
Belet Weyne,76088,19/11/2003,sh001,2.56
Belet Weyne,76082,18/11/2003,sh001,2.54
Belet Weyne,76080,17/11/2003,sh001,2.54
Belet Weyne,76076,16/11/2003,sh001,2.52
Belet Weyne,76068,15/11/2003,sh001,2.52
Belet Weyne,76066,14/11/2003,sh001,2.52
Belet Weyne,76058,13/11/2003,sh001,2.5
Belet Weyne,76054,12/11/2003,sh001,2.52
Belet Weyne,76051,11/11/2003,sh001,2.5
Belet Weyne,76046,10/11/2003,sh001,2.52
Belet Weyne,76040,9/11/2003,sh001,2.56
Belet Weyne,76034,8/11/2003,sh001,2.6
Belet Weyne,76031,7/11/2003,sh001,2.78
Belet Weyne,76023,6/11/2003,sh001,2.6
Belet Weyne,76020,5/11/2003,sh001,2.6
Belet Weyne,76014,4/11/2003,sh001,2.64
Belet Weyne,76007,3/11/2003,sh001,2.6
Belet Weyne,76002,2/11/2003,sh001,2.6
Belet Weyne,75999,1/11/2003,sh001,2.66
Belet Weyne,75996,31/10/2003,sh001,2.7
Belet Weyne,75989,30/10/2003,sh001,2.74
Belet Weyne,75983,29/10/2003,sh001,2.72
Belet Weyne,75979,28/10/2003,sh001,2.72
Belet Weyne,75976,27/10/2003,sh001,2.74
Belet Weyne,75970,26/10/2003,sh001,2.74
Belet Weyne,75966,25/10/2003,sh001,2.76
Belet Weyne,75961,24/10/2003,sh001,2.78
Belet Weyne,75952,23/10/2003,sh001,2.76
Belet Weyne,75950,22/10/2003,sh001,2.78
Belet Weyne,75942,21/10/2003,sh001,2.8
Belet Weyne,75937,20/10/2003,sh001,2.8
Belet Weyne,75933,19/10/2003,sh001,2.75
Belet Weyne,75929,18/10/2003,sh001,2.88
Belet Weyne,75923,17/10/2003,sh001,2.9
Belet Weyne,75917,16/10/2003,sh001,2.94
Belet Weyne,75912,15/10/2003,sh001,3.02
Belet Weyne,75907,14/10/2003,sh001,3.06
Belet Weyne,75904,13/10/2003,sh001,3.1
Belet Weyne,75898,12/10/2003,sh001,3.18
Belet Weyne,75894,11/10/2003,sh001,3.3
Belet Weyne,75887,10/10/2003,sh001,3.26
Belet Weyne,75884,9/10/2003,sh001,3.2
Belet Weyne,75881,8/10/2003,sh001,3.24
Belet Weyne,75876,7/10/2003,sh001,3.27
Belet Weyne,75871,6/10/2003,sh001,3.3
Belet Weyne,75862,5/10/2003,sh001,3.38
Belet Weyne,75861,4/10/2003,sh001,3.4
Belet Weyne,75856,3/10/2003,sh001,3.25
Belet Weyne,75851,2/10/2003,sh001,3.24
Belet Weyne,75844,1/10/2003,sh001,3.3
Belet Weyne,75841,30/09/2003,sh001,3.42
Belet Weyne,75833,29/09/2003,sh001,3.5
Belet Weyne,75829,28/09/2003,sh001,3.56
Belet Weyne,75822,27/09/2003,sh001,3.62
Belet Weyne,75817,26/09/2003,sh001,3.72
Belet Weyne,75812,25/09/2003,sh001,3.8
Belet Weyne,75811,24/09/2003,sh001,3.9
Belet Weyne,75806,23/09/2003,sh001,4
Belet Weyne,75801,22/09/2003,sh001,3.8
Belet Weyne,75794,21/09/2003,sh001,3.8
Belet Weyne,75790,20/09/2003,sh001,3.94
Belet Weyne,75786,19/09/2003,sh001,4.1
Belet Weyne,75777,18/09/2003,sh001,4.2
Belet Weyne,75775,17/09/2003,sh001,4.3
Belet Weyne,75767,16/09/2003,sh001,4.3
Belet Weyne,75765,15/09/2003,sh001,4.2
Belet Weyne,75760,14/09/2003,sh001,4.1
Belet Weyne,75754,13/09/2003,sh001,4.12
Belet Weyne,75747,12/9/2003,sh001,4.4
Belet Weyne,75742,11/9/2003,sh001,4.52
Belet Weyne,75738,10/9/2003,sh001,4.68
Belet Weyne,75734,9/9/2003,sh001,4.7
Belet Weyne,75729,8/9/2003,sh001,4.72
Belet Weyne,75726,7/9/2003,sh001,4.7
Belet Weyne,75718,6/9/2003,sh001,4.64
Belet Weyne,75713,5/9/2003,sh001,4.58
Belet Weyne,75711,4/9/2003,sh001,4.4
Belet Weyne,75706,3/9/2003,sh001,4.4
Belet Weyne,75701,2/9/2003,sh001,4.3
Belet Weyne,75693,1/9/2003,sh001,4.3
Belet Weyne,75691,31/08/2003,sh001,4.3
Belet Weyne,75686,30/08/2003,sh001,4.3
Belet Weyne,75677,29/08/2003,sh001,4.56
Belet Weyne,75674,28/08/2003,sh001,4.58
Belet Weyne,75671,27/08/2003,sh001,4.6
Belet Weyne,75662,26/08/2003,sh001,4.64
Belet Weyne,75659,25/08/2003,sh001,4.64
Belet Weyne,75652,24/08/2003,sh001,4.66
Belet Weyne,75651,23/08/2003,sh001,4.46
Belet Weyne,75644,22/08/2003,sh001,4.3
Belet Weyne,75637,21/08/2003,sh001,4.2
Belet Weyne,75633,20/08/2003,sh001,4.2
Belet Weyne,75627,19/08/2003,sh001,4.2
Belet Weyne,75625,18/08/2003,sh001,4.12
Belet Weyne,75617,17/08/2003,sh001,4.1
Belet Weyne,75612,16/08/2003,sh001,4.2
Belet Weyne,75608,15/08/2003,sh001,4.3
Belet Weyne,75606,14/08/2003,sh001,4.44
Belet Weyne,75600,13/08/2003,sh001,4.54
Belet Weyne,75596,12/8/2003,sh001,4.5
Belet Weyne,75589,11/8/2003,sh001,4.5
Belet Weyne,75585,10/8/2003,sh001,4.4
Belet Weyne,75578,9/8/2003,sh001,4.4
Belet Weyne,75575,8/8/2003,sh001,4.3
Belet Weyne,75570,7/8/2003,sh001,4.2
Belet Weyne,75563,6/8/2003,sh001,4.08
Belet Weyne,75559,5/8/2003,sh001,4
Belet Weyne,75555,4/8/2003,sh001,3.9
Belet Weyne,75549,3/8/2003,sh001,3.88
Belet Weyne,75546,2/8/2003,sh001,3.84
Belet Weyne,75537,1/8/2003,sh001,3.82
Belet Weyne,75533,31/07/2003,sh001,3.7
Belet Weyne,75528,30/07/2003,sh001,3.6
Belet Weyne,75525,29/07/2003,sh001,3.58
Belet Weyne,75518,28/07/2003,sh001,3.6
Belet Weyne,75514,27/07/2003,sh001,3.46
Belet Weyne,75508,26/07/2003,sh001,3.36
Belet Weyne,75505,25/07/2003,sh001,3.46
Belet Weyne,75501,24/07/2003,sh001,3.52
Belet Weyne,75495,23/07/2003,sh001,3.56
Belet Weyne,75491,22/07/2003,sh001,3.56
Belet Weyne,75486,21/07/2003,sh001,3.5
Belet Weyne,75479,20/07/2003,sh001,2.96
Belet Weyne,75472,19/07/2003,sh001,3
Belet Weyne,75471,18/07/2003,sh001,3.02
Belet Weyne,75466,17/07/2003,sh001,3.06
Belet Weyne,75460,16/07/2003,sh001,2.8
Belet Weyne,75454,15/07/2003,sh001,2.62
Belet Weyne,75451,14/07/2003,sh001,2.58
Belet Weyne,75443,13/07/2003,sh001,2.64
Belet Weyne,75439,12/7/2003,sh001,2.66
Belet Weyne,75435,11/7/2003,sh001,2.62
Belet Weyne,75429,10/7/2003,sh001,2.6
Belet Weyne,75424,9/7/2003,sh001,2.7
Belet Weyne,75417,8/7/2003,sh001,2.76
Belet Weyne,75416,7/7/2003,sh001,2.84
Belet Weyne,75408,6/7/2003,sh001,2.88
Belet Weyne,75404,5/7/2003,sh001,2.64
Belet Weyne,75401,4/7/2003,sh001,2.54
Belet Weyne,75393,3/7/2003,sh001,2.54
Belet Weyne,75388,2/7/2003,sh001,2.68
Belet Weyne,75386,1/7/2003,sh001,2.8
Belet Weyne,75378,30/06/2003,sh001,2.862
Belet Weyne,75373,29/06/2003,sh001,2.905
Belet Weyne,75369,28/06/2003,sh001,3.077
Belet Weyne,75362,27/06/2003,sh001,3.135
Belet Weyne,75358,26/06/2003,sh001,3.145
Belet Weyne,75355,25/06/2003,sh001,3.185
Belet Weyne,75348,24/06/2003,sh001,3.247
Belet Weyne,75346,23/06/2003,sh001,3.245
Belet Weyne,75341,22/06/2003,sh001,3.262
Belet Weyne,75332,21/06/2003,sh001,3.302
Belet Weyne,75330,20/06/2003,sh001,3.343
Belet Weyne,75325,19/06/2003,sh001,3.278
Belet Weyne,75321,18/06/2003,sh001,3.193
Belet Weyne,75316,17/06/2003,sh001,3.185
Belet Weyne,75311,16/06/2003,sh001,3.235
Belet Weyne,75302,15/06/2003,sh001,3.348
Belet Weyne,75301,14/06/2003,sh001,3.273
Belet Weyne,75294,13/06/2003,sh001,3.14
Belet Weyne,75287,12/6/2003,sh001,3.14
Belet Weyne,75284,11/6/2003,sh001,3.275
Belet Weyne,75277,10/6/2003,sh001,3.353
Belet Weyne,75276,9/6/2003,sh001,3.155
Belet Weyne,75267,8/6/2003,sh001,3.04
Belet Weyne,75264,7/6/2003,sh001,3.16
Belet Weyne,75257,6/6/2003,sh001,3.232
Belet Weyne,75254,5/6/2003,sh001,3.45
Belet Weyne,75251,4/6/2003,sh001,3.525
Belet Weyne,75242,3/6/2003,sh001,3.607
Belet Weyne,75239,2/6/2003,sh001,3.74
Belet Weyne,75234,1/6/2003,sh001,3.825
Belet Weyne,75228,31/05/2003,sh001,3.555
Belet Weyne,75224,30/05/2003,sh001,3.163
Belet Weyne,75221,29/05/2003,sh001,3.247
Belet Weyne,75216,28/05/2003,sh001,3.48
Belet Weyne,75209,27/05/2003,sh001,3.763
Belet Weyne,75206,26/05/2003,sh001,3.605
Belet Weyne,75198,25/05/2003,sh001,3.437
Belet Weyne,75194,24/05/2003,sh001,3.475
Belet Weyne,75191,23/05/2003,sh001,3.417
Belet Weyne,75182,22/05/2003,sh001,3.46
Belet Weyne,75180,21/05/2003,sh001,3.63
Belet Weyne,75176,20/05/2003,sh001,3.755
Belet Weyne,75169,19/05/2003,sh001,3.835
Belet Weyne,75166,18/05/2003,sh001,3.927
Belet Weyne,75158,17/05/2003,sh001,4.31
Belet Weyne,75154,16/05/2003,sh001,4.892
Belet Weyne,75147,15/05/2003,sh001,5.917
Belet Weyne,75143,14/05/2003,sh001,6.267
Belet Weyne,75139,13/05/2003,sh001,6.3
Belet Weyne,75135,12/5/2003,sh001,6.3
Belet Weyne,75128,11/5/2003,sh001,6.3
Belet Weyne,75123,10/5/2003,sh001,6.3
Belet Weyne,75121,9/5/2003,sh001,6.294
Belet Weyne,75116,8/5/2003,sh001,6.256
Belet Weyne,75110,7/5/2003,sh001,6.236
Belet Weyne,75105,6/5/2003,sh001,6.106
Belet Weyne,75101,5/5/2003,sh001,5.785
Belet Weyne,75096,4/5/2003,sh001,5.609
Belet Weyne,75091,3/5/2003,sh001,5.573
Belet Weyne,75086,2/5/2003,sh001,5.259
Belet Weyne,75078,1/5/2003,sh001,5.11
Belet Weyne,75074,30/04/2003,sh001,4.94
Belet Weyne,75070,29/04/2003,sh001,4.69
Belet Weyne,75065,28/04/2003,sh001,4.105
Belet Weyne,75057,27/04/2003,sh001,3.935
Belet Weyne,75052,26/04/2003,sh001,3.728
Belet Weyne,75051,25/04/2003,sh001,3.675
Belet Weyne,75045,24/04/2003,sh001,3.683
Belet Weyne,75041,23/04/2003,sh001,3.408
Belet Weyne,75036,22/04/2003,sh001,3.315
Belet Weyne,75031,21/04/2003,sh001,2.955
Belet Weyne,75026,20/04/2003,sh001,2.383
Belet Weyne,75021,19/04/2003,sh001,2.345
Belet Weyne,75015,18/04/2003,sh001,2.203
Belet Weyne,75007,17/04/2003,sh001,2.063
Belet Weyne,75003,16/04/2003,sh001,2.055
Belet Weyne,74999,15/04/2003,sh001,2.043
Belet Weyne,74992,14/04/2003,sh001,2.035
Belet Weyne,74991,13/04/2003,sh001,2.005
Belet Weyne,74982,12/4/2003,sh001,2
Belet Weyne,74977,11/4/2003,sh001,2
Belet Weyne,74972,10/4/2003,sh001,2
Belet Weyne,74969,9/4/2003,sh001,2.025
Belet Weyne,74964,8/4/2003,sh001,2.177
Belet Weyne,74961,7/4/2003,sh001,2.215
Belet Weyne,74952,6/4/2003,sh001,2.193
Belet Weyne,74951,5/4/2003,sh001,2.125
Belet Weyne,74942,4/4/2003,sh001,2.075
Belet Weyne,74938,3/4/2003,sh001,2.01
Belet Weyne,74935,2/4/2003,sh001,2
Belet Weyne,74927,1/4/2003,sh001,2
Belet Weyne,74922,31/03/2003,sh001,2
Belet Weyne,74917,30/03/2003,sh001,1.995
Belet Weyne,74913,29/03/2003,sh001,1.963
Belet Weyne,74908,28/03/2003,sh001,1.943
Belet Weyne,74905,27/03/2003,sh001,1.94
Belet Weyne,74897,26/03/2003,sh001,1.942
Belet Weyne,74892,25/03/2003,sh001,1.957
Belet Weyne,74889,24/03/2003,sh001,1.96
Belet Weyne,74882,23/03/2003,sh001,1.958
Belet Weyne,74879,22/03/2003,sh001,1.943
Belet Weyne,74875,21/03/2003,sh001,1.945
Belet Weyne,74870,20/03/2003,sh001,1.975
Belet Weyne,74865,19/03/2003,sh001,1.98
Belet Weyne,74860,18/03/2003,sh001,1.98
Belet Weyne,74853,17/03/2003,sh001,1.978
Belet Weyne,74850,16/03/2003,sh001,1.963
Belet Weyne,74843,15/03/2003,sh001,1.96
Belet Weyne,74837,14/03/2003,sh001,1.96
Belet Weyne,74834,13/03/2003,sh001,1.965
Belet Weyne,74831,12/3/2003,sh001,1.995
Belet Weyne,74825,11/3/2003,sh001,2
Belet Weyne,74818,10/3/2003,sh001,2
Belet Weyne,74814,9/3/2003,sh001,2.002
Belet Weyne,74807,8/3/2003,sh001,2.015
Belet Weyne,74805,7/3/2003,sh001,2.003
Belet Weyne,74801,6/3/2003,sh001,2.002
Belet Weyne,74795,5/3/2003,sh001,2.02
Belet Weyne,74789,4/3/2003,sh001,2.04
Belet Weyne,74782,3/3/2003,sh001,2.057
Belet Weyne,74778,2/3/2003,sh001,2.06
Belet Weyne,74772,1/3/2003,sh001,2.062
Belet Weyne,74771,28/02/2003,sh001,2.077
Belet Weyne,74764,27/02/2003,sh001,2.082
Belet Weyne,74759,26/02/2003,sh001,2.105
Belet Weyne,74752,25/02/2003,sh001,2.15
Belet Weyne,74748,24/02/2003,sh001,2.14
Belet Weyne,74742,23/02/2003,sh001,2.123
Belet Weyne,74740,22/02/2003,sh001,2.12
Belet Weyne,74733,21/02/2003,sh001,2.118
Belet Weyne,74729,20/02/2003,sh001,2.103
Belet Weyne,74722,19/02/2003,sh001,2.102
Belet Weyne,74721,18/02/2003,sh001,2.117
Belet Weyne,74716,17/02/2003,sh001,2.12
Belet Weyne,74708,16/02/2003,sh001,2.122
Belet Weyne,74705,15/02/2003,sh001,2.139
Belet Weyne,74701,14/02/2003,sh001,2.149
Belet Weyne,74694,13/02/2003,sh001,2.154
Belet Weyne,74691,12/2/2003,sh001,2.179
Belet Weyne,74684,11/2/2003,sh001,2.202
Belet Weyne,74680,10/2/2003,sh001,2.235
Belet Weyne,74673,9/2/2003,sh001,2.242
Belet Weyne,74668,8/2/2003,sh001,2.257
Belet Weyne,74664,7/2/2003,sh001,2.26
Belet Weyne,74658,6/2/2003,sh001,2.26
Belet Weyne,74654,5/2/2003,sh001,2.262
Belet Weyne,74647,4/2/2003,sh001,2.29
Belet Weyne,74643,3/2/2003,sh001,2.37
Belet Weyne,74641,2/2/2003,sh001,2.385
Belet Weyne,74632,1/2/2003,sh001,2.31
Belet Weyne,74627,31/01/2003,sh001,2.285
Belet Weyne,74625,30/01/2003,sh001,2.297
Belet Weyne,74617,29/01/2003,sh001,2.302
Belet Weyne,74615,28/01/2003,sh001,2.322
Belet Weyne,74609,27/01/2003,sh001,2.357
Belet Weyne,74603,26/01/2003,sh001,2.38
Belet Weyne,74600,25/01/2003,sh001,2.397
Belet Weyne,74593,24/01/2003,sh001,2.4
Belet Weyne,74589,23/01/2003,sh001,2.402
Belet Weyne,74582,22/01/2003,sh001,2.425
Belet Weyne,74578,21/01/2003,sh001,2.475
Belet Weyne,74574,20/01/2003,sh001,2.502
Belet Weyne,74569,19/01/2003,sh001,2.54
Belet Weyne,74565,18/01/2003,sh001,2.585
Belet Weyne,74560,17/01/2003,sh001,2.655
Belet Weyne,74554,16/01/2003,sh001,2.702
Belet Weyne,74549,15/01/2003,sh001,2.762
Belet Weyne,74545,14/01/2003,sh001,2.83
Belet Weyne,74538,13/01/2003,sh001,2.845
Belet Weyne,74534,12/1/2003,sh001,2.885
Belet Weyne,74530,11/1/2003,sh001,2.946
Belet Weyne,74523,10/1/2003,sh001,2.934
Belet Weyne,74520,9/1/2003,sh001,2.939
Belet Weyne,74516,8/1/2003,sh001,3.006
Belet Weyne,74507,7/1/2003,sh001,3.117
Belet Weyne,74503,6/1/2003,sh001,3.224
Belet Weyne,74497,5/1/2003,sh001,3.35
Belet Weyne,74495,4/1/2003,sh001,3.456
Belet Weyne,74487,3/1/2003,sh001,3.432
Belet Weyne,74484,2/1/2003,sh001,3.383
Belet Weyne,74478,1/1/2003,sh001,2.918
Belet Weyne,74476,31/12/2002,sh001,2.628
Belet Weyne,74471,30/12/2002,sh001,2.557
Belet Weyne,74463,29/12/2002,sh001,2.595
Belet Weyne,74461,28/12/2002,sh001,2.478
Belet Weyne,74456,27/12/2002,sh001,2.238
Belet Weyne,74449,26/12/2002,sh001,2.198
Belet Weyne,74442,25/12/2002,sh001,2.185
Belet Weyne,74438,24/12/2002,sh001,2.197
Belet Weyne,74432,23/12/2002,sh001,2.2
Belet Weyne,74427,22/12/2002,sh001,2.202
