district,long_term_monthly_mean,month,region,threshold,value,year
Marka,0.9458333333333333,01,Lower Shabelle,Alert,0.688,2004
Marka,0.27758333333333335,02,Lower Shabelle,Normal,0.252,2004
Marka,4.081916666666666,03,Lower Shabelle,Alert,2.802,2004
Marka,51.84866666666667,04,Lower Shabelle,Alert,34.868,2004
Marka,46.40525,05,Lower Shabelle,Alarm,16.745,2004
Marka,37.725791666666666,06,Lower Shabelle,Normal,42.108,2004
Marka,36.13225,07,Lower Shabelle,Normal,36.515,2004
Marka,28.778375,08,Lower Shabelle,Normal,27.7,2004
Marka,8.339791666666667,09,Lower Shabelle,Normal,12.938,2004
Marka,21.445652173913043,10,Lower Shabelle,Normal,27.792,2004
Marka,38.332375,11,Lower Shabelle,Normal,48.298,2004
Marka,6.7712916666666665,12,Lower Shabelle,Alert,3.954,2004
Ceel Barde,21.693791666666666,11,Bakool,Normal,26.263,2004
Ceel Barde,102.06413043478261,10,Bakool,Normal,91.618,2004
Ceel Barde,9.343375,09,Bakool,Alert,7.333,2004
Ceel Barde,11.227083333333333,08,Bakool,Normal,10.663,2004
Ceel Barde,11.115666666666666,07,Bakool,Alert,8.79,2004
Ceel Barde,2.2587083333333333,06,Bakool,Alert,1.331,2004
Ceel Barde,47.504583333333336,05,Bakool,Alert,22.662,2004
Ceel Barde,97.95658333333333,04,Bakool,Normal,119.349,2004
Ceel Barde,14.424416666666668,03,Bakool,Alert,8.894,2004
Qoryooley,0.9635,01,Lower Shabelle,Alert,0.622,2004
Qoryooley,0.5652916666666666,02,Lower Shabelle,Normal,0.553,2004
Qoryooley,7.502791666666667,03,Lower Shabelle,Alert,3.034,2004
Qoryooley,85.052375,04,Lower Shabelle,Normal,69.718,2004
Qoryooley,72.8545,05,Lower Shabelle,Alert,33.037,2004
Qoryooley,34.56041666666667,06,Lower Shabelle,Normal,27.836,2004
Qoryooley,33.16175,07,Lower Shabelle,Normal,33.631,2004
Qoryooley,24.622,08,Lower Shabelle,Normal,23.38,2004
Qoryooley,8.802541666666666,09,Lower Shabelle,Normal,10.704,2004
Qoryooley,73.18034782608696,10,Lower Shabelle,Normal,102.027,2004
Qoryooley,55.762708333333336,11,Lower Shabelle,Normal,99.143,2004
Qoryooley,11.00325,12,Lower Shabelle,Alert,5.79,2004
Ceel Barde,1.2174166666666666,02,Bakool,Normal,1.062,2004
Ceel Barde,0.7174166666666667,01,Bakool,Normal,0.699,2004
Sablaale,0.8073333333333333,01,Lower Shabelle,Alert,0.602,2004
Sablaale,0.9485,02,Lower Shabelle,Normal,0.903,2004
Sablaale,11.212125,03,Lower Shabelle,Alarm,3.416,2004
Sablaale,128.811,04,Lower Shabelle,Normal,108.113,2004
Sablaale,118.52583333333334,05,Lower Shabelle,Alarm,42.517,2004
Sablaale,50.698791666666665,06,Lower Shabelle,Normal,45.34,2004
Sablaale,41.74220833333333,07,Lower Shabelle,Normal,39.936,2004
Sablaale,19.581958333333333,08,Lower Shabelle,Normal,18.838,2004
Sablaale,15.461416666666667,09,Lower Shabelle,Normal,20.354,2004
Sablaale,89.34878260869566,10,Lower Shabelle,Normal,99.423,2004
Sablaale,82.45270833333333,11,Lower Shabelle,Normal,135.084,2004
Sablaale,14.252875,12,Lower Shabelle,Alert,7.221,2004
Wanla Weyn,1.6720416666666666,01,Lower Shabelle,Normal,1.551,2004
Wanla Weyn,1.184125,02,Lower Shabelle,Normal,1.065,2004
Wanla Weyn,9.543625,03,Lower Shabelle,Alert,3.86,2004
Wanla Weyn,81.25175,04,Lower Shabelle,Normal,93.108,2004
Wanla Weyn,58.84133333333333,05,Lower Shabelle,Alert,26.278,2004
Wanla Weyn,15.968333333333334,06,Lower Shabelle,Normal,18.075,2004
Wanla Weyn,17.284125,07,Lower Shabelle,Normal,19.046,2004
Wanla Weyn,6.404541666666667,08,Lower Shabelle,Alert,5.045,2004
Wanla Weyn,5.0369166666666665,09,Lower Shabelle,Normal,4.89,2004
Wanla Weyn,111.71121739130434,10,Lower Shabelle,Normal,165.701,2004
Wanla Weyn,61.31475,11,Lower Shabelle,Normal,94.379,2004
Wanla Weyn,8.324708333333334,12,Lower Shabelle,Alert,5.825,2004
Rab Dhuure,0.39666666666666667,01,Bakool,Normal,0.389,2004
Rab Dhuure,1.0575416666666666,02,Bakool,Normal,0.879,2004
Rab Dhuure,21.568791666666666,03,Bakool,Alarm,8.422,2004
Rab Dhuure,153.72965217391305,04,Bakool,Normal,186.619,2004
Rab Dhuure,43.468041666666664,05,Bakool,Alarm,14.385,2004
Rab Dhuure,1.73575,06,Bakool,Alert,1.262,2004
Rab Dhuure,3.337625,07,Bakool,Alert,1.564,2004
Rab Dhuure,2.42175,08,Bakool,Normal,2.352,2004
Rab Dhuure,7.202208333333333,09,Bakool,Alert,5.121,2004
Rab Dhuure,117.16321739130434,10,Bakool,Normal,148.568,2004
Rab Dhuure,2.8389166666666665,12,Bakool,Alert,1.147,2004
Ceel Barde,0.7174166666666667,01,Bakool,Normal,0.692,2003
Marka,6.7712916666666665,12,Lower Shabelle,Normal,13.588,2003
Marka,38.332375,11,Lower Shabelle,Normal,43.927,2003
Marka,21.445652173913043,10,Lower Shabelle,Alert,10.821,2003
Marka,8.339791666666667,09,Lower Shabelle,Alert,6.642,2003
Marka,28.778375,08,Lower Shabelle,Normal,27.87,2003
Marka,36.13225,07,Lower Shabelle,Normal,37.303,2003
Marka,37.725791666666666,06,Lower Shabelle,Normal,74.338,2003
Marka,46.40525,05,Lower Shabelle,Alert,26.445,2003
Marka,51.84866666666667,04,Lower Shabelle,Normal,104.746,2003
Marka,4.081916666666666,03,Lower Shabelle,Alert,2.802,2003
Marka,0.27758333333333335,02,Lower Shabelle,Normal,0.253,2003
Marka,0.9458333333333333,01,Lower Shabelle,Alert,0.684,2003
Ceel Barde,1.209625,12,Bakool,Normal,2.88,2003
Ceel Barde,21.693791666666666,11,Bakool,Alert,13.653,2003
Ceel Barde,102.06413043478261,10,Bakool,Alarm,23.054,2003
Ceel Barde,9.343375,09,Bakool,Normal,8.477,2003
Ceel Barde,11.227083333333333,08,Bakool,Normal,11.212,2003
Ceel Barde,11.115666666666666,07,Bakool,Normal,9.459,2003
Ceel Barde,14.424416666666668,03,Bakool,Alarm,4.306,2003
Ceel Barde,97.95658333333333,04,Bakool,Normal,103.572,2003
Sablaale,0.8073333333333333,01,Lower Shabelle,Alert,0.593,2003
Sablaale,0.9485,02,Lower Shabelle,Normal,0.926,2003
Sablaale,11.212125,03,Lower Shabelle,Alarm,4.461,2003
Sablaale,128.811,04,Lower Shabelle,Normal,188.868,2003
Sablaale,118.52583333333334,05,Lower Shabelle,Alert,85.521,2003
Sablaale,50.698791666666665,06,Lower Shabelle,Normal,75.446,2003
Sablaale,41.74220833333333,07,Lower Shabelle,Normal,39.936,2003
Sablaale,19.581958333333333,08,Lower Shabelle,Normal,18.805,2003
Sablaale,15.461416666666667,09,Lower Shabelle,Normal,14.243,2003
Sablaale,89.34878260869566,10,Lower Shabelle,Alert,60.158,2003
Sablaale,82.45270833333333,11,Lower Shabelle,Normal,89.062,2003
Sablaale,14.252875,12,Lower Shabelle,Normal,35.212,2003
Kurtunwaarey,10.792541666666667,12,Lower Shabelle,Normal,29.448,2003
Kurtunwaarey,60.377833333333335,11,Lower Shabelle,Normal,65.767,2003
Kurtunwaarey,81.57091304347826,10,Lower Shabelle,Alert,40.188,2003
Kurtunwaarey,12.040208333333334,09,Lower Shabelle,Normal,9.958,2003
Kurtunwaarey,24.048166666666667,08,Lower Shabelle,Alert,19.083,2003
Kurtunwaarey,38.178333333333335,07,Lower Shabelle,Normal,37.91,2003
Kurtunwaarey,39.357875,06,Lower Shabelle,Normal,74.34,2003
Kurtunwaarey,84.62145833333334,05,Lower Shabelle,Alert,47.003,2003
Kurtunwaarey,96.46595833333333,04,Lower Shabelle,Normal,162.735,2003
Kurtunwaarey,10.082125,03,Lower Shabelle,Alert,4.487,2003
Kurtunwaarey,0.7255,02,Lower Shabelle,Normal,0.694,2003
Kurtunwaarey,0.8582083333333334,01,Lower Shabelle,Alert,0.587,2003
Baraawe,5.963916666666667,12,Lower Shabelle,Normal,11.397,2003
Baraawe,40.414875,11,Lower Shabelle,Normal,39.504,2003
Baraawe,30.089260869565216,10,Lower Shabelle,Alert,17.676,2003
Baraawe,12.575416666666667,09,Lower Shabelle,Normal,11.581,2003
Baraawe,29.813958333333332,08,Lower Shabelle,Normal,28.505,2003
Baraawe,41.404,07,Lower Shabelle,Normal,40.499,2003
Baraawe,56.80316666666667,06,Lower Shabelle,Normal,103.897,2003
Baraawe,82.99758333333334,05,Lower Shabelle,Normal,72.067,2003
Baraawe,77.72691666666667,04,Lower Shabelle,Normal,134.087,2003
Baraawe,4.326375,03,Lower Shabelle,Alert,2.324,2003
Baraawe,0.4036666666666667,02,Lower Shabelle,Normal,0.405,2003
Baraawe,0.425625,01,Lower Shabelle,Normal,0.355,2003
Afgooye,13.540791666666667,12,Lower Shabelle,Normal,27.659,2003
Afgooye,72.09154166666667,11,Lower Shabelle,Normal,76.163,2003
Afgooye,68.10739130434783,10,Lower Shabelle,Alarm,24.61,2003
Afgooye,6.272708333333333,09,Lower Shabelle,Normal,6.294,2003
Afgooye,12.918375,08,Lower Shabelle,Normal,11.67,2003
Afgooye,28.966291666666667,07,Lower Shabelle,Normal,29.865,2003
Afgooye,30.081583333333334,06,Lower Shabelle,Normal,55.297,2003
Afgooye,64.68733333333333,05,Lower Shabelle,Alert,39.413,2003
Afgooye,72.53758333333333,04,Lower Shabelle,Normal,120.286,2003
Afgooye,6.557166666666666,03,Lower Shabelle,Alert,3.703,2003
Afgooye,0.8055,02,Lower Shabelle,Normal,0.781,2003
Afgooye,1.3696666666666668,01,Lower Shabelle,Normal,1.204,2003
Qansax Dheere,18.488958333333333,12,Bay,Normal,65.971,2003
Qansax Dheere,71.35604166666667,11,Bay,Normal,78.642,2003
Qansax Dheere,126.77695652173914,10,Bay,Alarm,42.128,2003
Qansax Dheere,4.742916666666667,09,Bay,Alert,3.469,2003
Qansax Dheere,9.505666666666666,08,Bay,Normal,8.112,2003
Qansax Dheere,15.000583333333333,07,Bay,Normal,13.979,2003
Qansax Dheere,7.480708333333333,06,Bay,Alert,5.473,2003
Qansax Dheere,47.42066666666667,05,Bay,Normal,60.215,2003
Qansax Dheere,135.441375,04,Bay,Normal,182.056,2003
Qansax Dheere,31.015125,03,Bay,Alert,15.704,2003
Qansax Dheere,1.7055416666666667,02,Bay,Alert,1.289,2003
Qansax Dheere,1.2495833333333333,01,Bay,Alert,0.799,2003
Diinsoor,17.273208333333333,12,Bay,Normal,55.651,2003
Diinsoor,100.89658333333334,11,Bay,Normal,110.316,2003
Diinsoor,95.63869565217391,10,Bay,Alarm,32.075,2003
Diinsoor,10.502083333333333,09,Bay,Normal,9.057,2003
Diinsoor,11.990958333333333,08,Bay,Normal,11.126,2003
Diinsoor,23.336333333333332,07,Bay,Normal,23.451,2003
Diinsoor,20.421166666666668,06,Bay,Normal,19.006,2003
Diinsoor,85.290375,05,Bay,Normal,76.639,2003
Diinsoor,126.25741666666667,04,Bay,Normal,185.32,2003
Diinsoor,24.754541666666668,03,Bay,Alert,11.781,2003
Diinsoor,1.7899583333333333,02,Bay,Normal,1.692,2003
Diinsoor,1.1370833333333332,01,Bay,Alert,0.703,2003
Buur Hakaba,10.383583333333334,12,Bay,Normal,34.49,2003
Buur Hakaba,63.72708333333333,11,Bay,Normal,68.742,2003
Buur Hakaba,117.56856521739131,10,Bay,Alarm,34.074,2003
Buur Hakaba,9.624375,09,Bay,Normal,8.737,2003
Buur Hakaba,15.800666666666666,08,Bay,Normal,14.131,2003
Buur Hakaba,26.594208333333334,07,Bay,Normal,27.281,2003
Buur Hakaba,23.096625,06,Bay,Normal,30.686,2003
Buur Hakaba,84.04983333333334,05,Bay,Normal,72.516,2003
Buur Hakaba,123.55329166666667,04,Bay,Normal,191.348,2003
Buur Hakaba,13.893708333333333,03,Bay,Alert,9.959,2003
Buur Hakaba,1.3125,02,Bay,Normal,1.398,2003
Buur Hakaba,0.9489583333333333,01,Bay,Alert,0.754,2003
Ceel Barde,47.504583333333336,05,Bakool,Normal,55.072,2003
Ceel Barde,2.2587083333333333,06,Bakool,Normal,2.094,2003
Wanla Weyn,1.6720416666666666,01,Lower Shabelle,Normal,1.55,2003
Wanla Weyn,1.184125,02,Lower Shabelle,Normal,1.311,2003
Wanla Weyn,9.543625,03,Lower Shabelle,Normal,14.511,2003
Wanla Weyn,81.25175,04,Lower Shabelle,Normal,149.085,2003
Wanla Weyn,58.84133333333333,05,Lower Shabelle,Normal,49.042,2003
Wanla Weyn,15.968333333333334,06,Lower Shabelle,Normal,24.147,2003
Wanla Weyn,17.284125,07,Lower Shabelle,Normal,18.568,2003
Wanla Weyn,6.404541666666667,08,Lower Shabelle,Alert,5.045,2003
Wanla Weyn,5.0369166666666665,09,Lower Shabelle,Normal,4.651,2003
Wanla Weyn,111.71121739130434,10,Lower Shabelle,Alarm,29.612,2003
Wanla Weyn,61.31475,11,Lower Shabelle,Normal,58.599,2003
Wanla Weyn,8.324708333333334,12,Lower Shabelle,Normal,18.104,2003
Rab Dhuure,0.39666666666666667,01,Bakool,Normal,0.329,2003
Rab Dhuure,1.0575416666666666,02,Bakool,Normal,0.883,2003
Rab Dhuure,21.568791666666666,03,Bakool,Alarm,6.104,2003
Rab Dhuure,153.72965217391305,04,Bakool,Normal,184.739,2003
Rab Dhuure,43.468041666666664,05,Bakool,Normal,58.894,2003
Rab Dhuure,1.73575,06,Bakool,Alert,1.227,2003
Rab Dhuure,3.337625,07,Bakool,Alert,1.446,2003
Rab Dhuure,2.42175,08,Bakool,Normal,2.366,2003
Rab Dhuure,7.202208333333333,09,Bakool,Alert,5.574,2003
Rab Dhuure,117.16321739130434,10,Bakool,Alarm,28.525,2003
Rab Dhuure,27.19875,11,Bakool,Normal,27.299,2003
Rab Dhuure,2.8389166666666665,12,Bakool,Normal,13.272,2003
Baydhaba,8.921541666666666,12,Bay,Normal,36.196,2003
Baydhaba,61.451541666666664,11,Bay,Normal,60.009,2003
Baydhaba,146.51639130434782,10,Bay,Alarm,42.624,2003
Baydhaba,7.334208333333334,09,Bay,Alert,5.742,2003
Baydhaba,14.981416666666666,08,Bay,Normal,13.771,2003
Baydhaba,22.523416666666666,07,Bay,Normal,21.253,2003
Baydhaba,11.44025,06,Bay,Normal,9.857,2003
Baydhaba,65.44441666666667,05,Bay,Normal,61.77,2003
Baydhaba,138.56620833333332,04,Bay,Normal,186.18,2003
Baydhaba,25.55816666666667,03,Bay,Alarm,9.219,2003
Baydhaba,1.3214166666666667,02,Bay,Normal,1.15,2003
Baydhaba,1.2360416666666667,01,Bay,Alert,0.901,2003
Xudur,1.418,12,Bakool,Normal,3.454,2003
Xudur,20.032833333333333,11,Bakool,Alert,11.506,2003
Xudur,130.83986956521738,10,Bakool,Alarm,32.164,2003
Xudur,17.363166666666668,09,Bakool,Alert,13.711,2003
Xudur,9.04975,08,Bakool,Normal,8.174,2003
Xudur,11.701083333333333,07,Bakool,Normal,11.183,2003
Xudur,2.3320833333333333,06,Bakool,Normal,2.014,2003
Xudur,52.686458333333334,05,Bakool,Normal,50.004,2003
Xudur,103.61141666666667,04,Bakool,Normal,123.174,2003
Xudur,12.069416666666667,03,Bakool,Alarm,3.382,2003
Xudur,0.65,02,Bakool,Normal,0.591,2003
Xudur,0.4505416666666667,01,Bakool,Normal,0.413,2003
Waajid,4.6995,12,Bakool,Normal,23.448,2003
Waajid,37.55629166666667,11,Bakool,Normal,31.767,2003
Waajid,145.3894347826087,10,Bakool,Alarm,41.525,2003
Waajid,10.525708333333334,09,Bakool,Alert,7.594,2003
Waajid,8.334416666666666,08,Bakool,Normal,7.254,2003
Waajid,11.089666666666666,07,Bakool,Normal,9.858,2003
Waajid,6.586,06,Bakool,Normal,5.33,2003
Waajid,47.83825,05,Bakool,Normal,57.367,2003
Waajid,150.52445833333334,04,Bakool,Normal,194.867,2003
Waajid,24.441541666666666,03,Bakool,Alarm,8.384,2003
Waajid,1.0444583333333333,02,Bakool,Normal,0.877,2003
Waajid,0.6355,01,Bakool,Alert,0.485,2003
Tayeeglow,2.852666666666667,12,Bakool,Normal,4.362,2003
Tayeeglow,36.712625,11,Bakool,Alert,26.616,2003
Tayeeglow,92.26169565217391,10,Bakool,Alarm,18.417,2003
Tayeeglow,8.314833333333333,09,Bakool,Normal,7.044,2003
Tayeeglow,17.609625,08,Bakool,Normal,16.909,2003
Tayeeglow,35.049708333333335,07,Bakool,Normal,34.826,2003
Tayeeglow,6.043666666666667,06,Bakool,Normal,8.801,2003
Tayeeglow,55.062416666666664,05,Bakool,Normal,53.508,2003
Tayeeglow,86.17575,04,Bakool,Normal,115.845,2003
Tayeeglow,13.430958333333333,03,Bakool,Alert,7.717,2003
Tayeeglow,0.7557083333333333,02,Bakool,Normal,0.655,2003
Tayeeglow,0.6472916666666667,01,Bakool,Normal,0.589,2003
Qoryooley,11.00325,12,Lower Shabelle,Normal,30.677,2003
Qoryooley,55.762708333333336,11,Lower Shabelle,Normal,63.108,2003
Qoryooley,73.18034782608696,10,Lower Shabelle,Alert,37.991,2003
Qoryooley,8.802541666666666,09,Lower Shabelle,Normal,7.608,2003
Qoryooley,24.622,08,Lower Shabelle,Normal,24.056,2003
Qoryooley,33.16175,07,Lower Shabelle,Normal,33.894,2003
Qoryooley,34.56041666666667,06,Lower Shabelle,Normal,70.987,2003
Qoryooley,72.8545,05,Lower Shabelle,Alert,55.183,2003
Qoryooley,85.052375,04,Lower Shabelle,Normal,143.356,2003
Qoryooley,7.502791666666667,03,Lower Shabelle,Alert,4.562,2003
Qoryooley,0.5652916666666666,02,Lower Shabelle,Normal,0.554,2003
Qoryooley,0.9635,01,Lower Shabelle,Alert,0.622,2003
Ceel Barde,1.2174166666666666,02,Bakool,Normal,1.167,2003
Ceel Barde,1.209625,12,Bakool,Alert,0.799,2002
Afgooye,72.53758333333333,04,Lower Shabelle,Normal,129.301,2002
Afgooye,6.557166666666666,03,Lower Shabelle,Alert,3.466,2002
Afgooye,0.8055,02,Lower Shabelle,Normal,0.762,2002
Afgooye,1.3696666666666668,01,Lower Shabelle,Normal,1.271,2002
Ceel Barde,2.2587083333333333,06,Bakool,Alert,1.466,2002
Ceel Barde,47.504583333333336,05,Bakool,Alert,19.149,2002
Waajid,4.6995,12,Bakool,Normal,10.059,2002
Waajid,37.55629166666667,11,Bakool,Normal,31.68,2002
Qansax Dheere,18.488958333333333,12,Bay,Normal,53.414,2002
Qansax Dheere,71.35604166666667,11,Bay,Normal,58.963,2002
Qansax Dheere,126.77695652173914,10,Bay,Normal,205.386,2002
Qansax Dheere,4.742916666666667,09,Bay,Normal,6.704,2002
Qansax Dheere,9.505666666666666,08,Bay,Normal,8.399,2002
Qansax Dheere,15.000583333333333,07,Bay,Normal,13.904,2002
Qansax Dheere,7.480708333333333,06,Bay,Normal,6.402,2002
Qansax Dheere,47.42066666666667,05,Bay,Alert,24.451,2002
Qansax Dheere,135.441375,04,Bay,Normal,226.675,2002
Qansax Dheere,31.015125,03,Bay,Normal,33.332,2002
Qansax Dheere,1.7055416666666667,02,Bay,Alert,1.2,2002
Qansax Dheere,1.2495833333333333,01,Bay,Normal,1.376,2002
Ceel Barde,97.95658333333333,04,Bakool,Normal,132.96,2002
Ceel Barde,14.424416666666668,03,Bakool,Alert,6.3,2002
Waajid,145.3894347826087,10,Bakool,Normal,185.486,2002
Waajid,10.525708333333334,09,Bakool,Normal,10.39,2002
Waajid,8.334416666666666,08,Bakool,Normal,7.749,2002
Waajid,11.089666666666666,07,Bakool,Normal,9.814,2002
Waajid,6.586,06,Bakool,Normal,6.478,2002
Waajid,47.83825,05,Bakool,Alarm,18.682,2002
Waajid,150.52445833333334,04,Bakool,Normal,243.089,2002
Waajid,24.441541666666666,03,Bakool,Normal,21.856,2002
Waajid,1.0444583333333333,02,Bakool,Normal,0.876,2002
Waajid,0.6355,01,Bakool,Normal,0.514,2002
Diinsoor,17.273208333333333,12,Bay,Normal,37.008,2002
Diinsoor,100.89658333333334,11,Bay,Normal,94.124,2002
Diinsoor,95.63869565217391,10,Bay,Normal,135.164,2002
Diinsoor,10.502083333333333,09,Bay,Normal,13.426,2002
Diinsoor,11.990958333333333,08,Bay,Normal,11.136,2002
Diinsoor,23.336333333333332,07,Bay,Normal,21.461,2002
Diinsoor,20.421166666666668,06,Bay,Normal,16.514,2002
Diinsoor,85.290375,05,Bay,Alert,54.141,2002
Diinsoor,126.25741666666667,04,Bay,Normal,207.929,2002
Diinsoor,24.754541666666668,03,Bay,Normal,28.52,2002
Diinsoor,1.7899583333333333,02,Bay,Alert,1.303,2002
Diinsoor,1.1370833333333332,01,Bay,Alert,0.775,2002
Ceel Barde,1.2174166666666666,02,Bakool,Normal,1.167,2002
Ceel Barde,0.7174166666666667,01,Bakool,Normal,0.733,2002
Buur Hakaba,10.383583333333334,12,Bay,Normal,30.449,2002
Buur Hakaba,63.72708333333333,11,Bay,Normal,57.794,2002
Buur Hakaba,117.56856521739131,10,Bay,Normal,209.174,2002
Buur Hakaba,9.624375,09,Bay,Normal,11.985,2002
Buur Hakaba,15.800666666666666,08,Bay,Normal,14.031,2002
Buur Hakaba,26.594208333333334,07,Bay,Normal,26.422,2002
Buur Hakaba,23.096625,06,Bay,Normal,19.876,2002
Buur Hakaba,84.04983333333334,05,Bay,Alert,41.195,2002
Buur Hakaba,123.55329166666667,04,Bay,Normal,200.512,2002
Buur Hakaba,13.893708333333333,03,Bay,Normal,12.312,2002
Buur Hakaba,1.3125,02,Bay,Normal,1.101,2002
Buur Hakaba,0.9489583333333333,01,Bay,Normal,0.836,2002
Qoryooley,11.00325,12,Lower Shabelle,Normal,30.092,2002
Qoryooley,55.762708333333336,11,Lower Shabelle,Normal,45.601,2002
Wanla Weyn,1.6720416666666666,01,Lower Shabelle,Normal,1.882,2002
Wanla Weyn,1.184125,02,Lower Shabelle,Normal,1.065,2002
Wanla Weyn,9.543625,03,Lower Shabelle,Normal,9.731,2002
Wanla Weyn,81.25175,04,Lower Shabelle,Normal,128.216,2002
Wanla Weyn,58.84133333333333,05,Lower Shabelle,Alarm,20.63,2002
Wanla Weyn,15.968333333333334,06,Lower Shabelle,Normal,14.303,2002
Wanla Weyn,17.284125,07,Lower Shabelle,Normal,18.434,2002
Wanla Weyn,6.404541666666667,08,Lower Shabelle,Alert,5.045,2002
Wanla Weyn,5.0369166666666665,09,Lower Shabelle,Normal,6.436,2002
Wanla Weyn,111.71121739130434,10,Lower Shabelle,Normal,231.895,2002
Wanla Weyn,61.31475,11,Lower Shabelle,Normal,61.485,2002
Wanla Weyn,8.324708333333334,12,Lower Shabelle,Normal,23.589,2002
Qoryooley,73.18034782608696,10,Lower Shabelle,Normal,124.283,2002
Qoryooley,8.802541666666666,09,Lower Shabelle,Normal,11.678,2002
Qoryooley,24.622,08,Lower Shabelle,Normal,23.38,2002
Qoryooley,33.16175,07,Lower Shabelle,Normal,33.631,2002
Qoryooley,34.56041666666667,06,Lower Shabelle,Alert,26.646,2002
Qoryooley,72.8545,05,Lower Shabelle,Alert,51.721,2002
Qoryooley,85.052375,04,Lower Shabelle,Normal,164.9,2002
Qoryooley,7.502791666666667,03,Lower Shabelle,Alert,3.163,2002
Qoryooley,0.5652916666666666,02,Lower Shabelle,Normal,0.553,2002
Qoryooley,0.9635,01,Lower Shabelle,Alert,0.709,2002
Tayeeglow,2.852666666666667,12,Bakool,Normal,5.765,2002
Tayeeglow,36.712625,11,Bakool,Alert,25.003,2002
Tayeeglow,92.26169565217391,10,Bakool,Normal,161.44,2002
Tayeeglow,8.314833333333333,09,Bakool,Normal,11.124,2002
Tayeeglow,17.609625,08,Bakool,Normal,20.343,2002
Tayeeglow,35.049708333333335,07,Bakool,Normal,37.27,2002
Tayeeglow,6.043666666666667,06,Bakool,Normal,5.09,2002
Tayeeglow,55.062416666666664,05,Bakool,Alarm,15.846,2002
Tayeeglow,86.17575,04,Bakool,Normal,131.373,2002
Tayeeglow,13.430958333333333,03,Bakool,Alert,5.782,2002
Tayeeglow,0.7557083333333333,02,Bakool,Normal,0.648,2002
Tayeeglow,0.6472916666666667,01,Bakool,Normal,0.708,2002
Baydhaba,8.921541666666666,12,Bay,Normal,20.923,2002
Baydhaba,61.451541666666664,11,Bay,Alert,48.696,2002
Baydhaba,146.51639130434782,10,Bay,Normal,244.014,2002
Baydhaba,7.334208333333334,09,Bay,Normal,7.221,2002
Baydhaba,14.981416666666666,08,Bay,Normal,14.677,2002
Baydhaba,22.523416666666666,07,Bay,Normal,21.152,2002
Baydhaba,11.44025,06,Bay,Normal,10.658,2002
Baydhaba,65.44441666666667,05,Bay,Alert,26.372,2002
Baydhaba,138.56620833333332,04,Bay,Normal,227.345,2002
Baydhaba,25.55816666666667,03,Bay,Normal,24.957,2002
Marka,6.7712916666666665,12,Lower Shabelle,Normal,18.824,2002
Marka,38.332375,11,Lower Shabelle,Alert,29.433,2002
Marka,21.445652173913043,10,Lower Shabelle,Normal,29.245,2002
Marka,8.339791666666667,09,Lower Shabelle,Normal,12.705,2002
Marka,28.778375,08,Lower Shabelle,Normal,27.7,2002
Marka,36.13225,07,Lower Shabelle,Normal,36.515,2002
Marka,37.725791666666666,06,Lower Shabelle,Alert,29.714,2002
Marka,46.40525,05,Lower Shabelle,Normal,43.718,2002
Marka,51.84866666666667,04,Lower Shabelle,Normal,114.113,2002
Marka,4.081916666666666,03,Lower Shabelle,Alert,2.802,2002
Marka,0.27758333333333335,02,Lower Shabelle,Normal,0.252,2002
Marka,0.9458333333333333,01,Lower Shabelle,Alert,0.731,2002
Baydhaba,1.3214166666666667,02,Bay,Alert,1.014,2002
Baydhaba,1.2360416666666667,01,Bay,Normal,1.204,2002
Sablaale,0.8073333333333333,01,Lower Shabelle,Alert,0.588,2002
Sablaale,0.9485,02,Lower Shabelle,Normal,0.903,2002
Sablaale,11.212125,03,Lower Shabelle,Alert,4.59,2002
Sablaale,128.811,04,Lower Shabelle,Normal,207.219,2002
Sablaale,118.52583333333334,05,Lower Shabelle,Alert,60.728,2002
