region,district,value,month,indicator
Lower Shabelle,Sablaale,35.212,2003-12-01,rainfall
Lower Shabelle,Wanla Weyn,18.104,2003-12-01,rainfall
Bay,Baydhaba,36.196,2003-12-01,rainfall
Bay,Buur Hakaba,34.49,2003-12-01,rainfall
Bay,Diinsoor,55.651,2003-12-01,rainfall
Bay,Qansax Dheere,65.971,2003-12-01,rainfall
Bakool,Xudur,3.454,2003-12-01,rainfall
Bakool,Ceel Barde,2.88,2003-12-01,rainfall
Bakool,Tayeeglow,4.362,2003-12-01,rainfall
Bakool,Waajid,23.448,2003-12-01,rainfall
Bakool,Rab Dhuure,13.272,2003-12-01,rainfall
Lower Shabelle,Marka,0.688,2004-01-01,rainfall
Lower Shabelle,Afgooye,1.204,2004-01-01,rainfall
Lower Shabelle,Baraawe,0.355,2004-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.583,2004-01-01,rainfall
Lower Shabelle,Qoryooley,0.622,2004-01-01,rainfall
Lower Shabelle,Sablaale,0.602,2004-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.551,2004-01-01,rainfall
Bay,Baydhaba,1.296,2004-01-01,rainfall
Bay,Buur Hakaba,0.756,2004-01-01,rainfall
Bay,Diinsoor,1.763,2004-01-01,rainfall
Bay,Qansax Dheere,1.906,2004-01-01,rainfall
Bakool,Xudur,0.427,2004-01-01,rainfall
Bakool,Ceel Barde,0.699,2004-01-01,rainfall
Bakool,Tayeeglow,0.59,2004-01-01,rainfall
Bakool,Waajid,0.632,2004-01-01,rainfall
Bakool,Rab Dhuure,0.389,2004-01-01,rainfall
Lower Shabelle,Marka,0.252,2004-02-01,rainfall
Lower Shabelle,Afgooye,0.762,2004-02-01,rainfall
Lower Shabelle,Baraawe,0.389,2004-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.694,2004-02-01,rainfall
Lower Shabelle,Qoryooley,0.553,2004-02-01,rainfall
Lower Shabelle,Sablaale,0.903,2004-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.065,2004-02-01,rainfall
Bay,Baydhaba,1.081,2004-02-01,rainfall
Bay,Buur Hakaba,1.103,2004-02-01,rainfall
Bay,Diinsoor,1.432,2004-02-01,rainfall
Bay,Qansax Dheere,1.37,2004-02-01,rainfall
Bakool,Xudur,0.567,2004-02-01,rainfall
Bakool,Ceel Barde,1.062,2004-02-01,rainfall
Bakool,Tayeeglow,0.621,2004-02-01,rainfall
Bakool,Waajid,0.888,2004-02-01,rainfall
Bakool,Rab Dhuure,0.879,2004-02-01,rainfall
Lower Shabelle,Marka,2.802,2004-03-01,rainfall
Lower Shabelle,Afgooye,3.315,2004-03-01,rainfall
Lower Shabelle,Baraawe,2.324,2004-03-01,rainfall
Lower Shabelle,Kurtunwaarey,3.828,2004-03-01,rainfall
Lower Shabelle,Qoryooley,3.034,2004-03-01,rainfall
Lower Shabelle,Sablaale,3.416,2004-03-01,rainfall
Lower Shabelle,Wanla Weyn,3.86,2004-03-01,rainfall
Bay,Baydhaba,18.672,2004-03-01,rainfall
Bay,Buur Hakaba,5.529,2004-03-01,rainfall
Bay,Diinsoor,10.1,2004-03-01,rainfall
Bay,Qansax Dheere,20.838,2004-03-01,rainfall
Bakool,Xudur,6.757,2004-03-01,rainfall
Bakool,Ceel Barde,8.894,2004-03-01,rainfall
Bakool,Tayeeglow,9.93,2004-03-01,rainfall
Bakool,Waajid,11.657,2004-03-01,rainfall
Bakool,Rab Dhuure,8.422,2004-03-01,rainfall
Lower Shabelle,Marka,34.868,2004-04-01,rainfall
Lower Shabelle,Afgooye,65.992,2004-04-01,rainfall
Lower Shabelle,Baraawe,55.81,2004-04-01,rainfall
Lower Shabelle,Kurtunwaarey,87.869,2004-04-01,rainfall
Lower Shabelle,Qoryooley,69.718,2004-04-01,rainfall
Lower Shabelle,Sablaale,108.113,2004-04-01,rainfall
Lower Shabelle,Wanla Weyn,93.108,2004-04-01,rainfall
Bay,Baydhaba,146.02,2004-04-01,rainfall
Bay,Buur Hakaba,131.533,2004-04-01,rainfall
Bay,Diinsoor,111.31,2004-04-01,rainfall
Bay,Qansax Dheere,138.867,2004-04-01,rainfall
Bakool,Xudur,129.035,2004-04-01,rainfall
Bakool,Ceel Barde,119.349,2004-04-01,rainfall
Bakool,Tayeeglow,105.341,2004-04-01,rainfall
Bakool,Waajid,169.822,2004-04-01,rainfall
Bakool,Rab Dhuure,186.619,2004-04-01,rainfall
Lower Shabelle,Marka,16.745,2004-05-01,rainfall
Lower Shabelle,Afgooye,29.847,2004-05-01,rainfall
Lower Shabelle,Baraawe,35.883,2004-05-01,rainfall
Lower Shabelle,Kurtunwaarey,34.588,2004-05-01,rainfall
Lower Shabelle,Qoryooley,33.037,2004-05-01,rainfall
Lower Shabelle,Sablaale,42.517,2004-05-01,rainfall
Lower Shabelle,Wanla Weyn,26.278,2004-05-01,rainfall
Bay,Baydhaba,25.183,2004-05-01,rainfall
Bay,Buur Hakaba,38.766,2004-05-01,rainfall
Bay,Diinsoor,33.865,2004-05-01,rainfall
Bay,Qansax Dheere,16.387,2004-05-01,rainfall
Bakool,Xudur,26.239,2004-05-01,rainfall
Bakool,Ceel Barde,22.662,2004-05-01,rainfall
Bakool,Tayeeglow,28.546,2004-05-01,rainfall
Bakool,Waajid,19.687,2004-05-01,rainfall
Bakool,Rab Dhuure,14.385,2004-05-01,rainfall
Lower Shabelle,Marka,42.108,2004-06-01,rainfall
Lower Shabelle,Afgooye,27.389,2004-06-01,rainfall
Lower Shabelle,Baraawe,58.645,2004-06-01,rainfall
Lower Shabelle,Kurtunwaarey,31.632,2004-06-01,rainfall
Lower Shabelle,Qoryooley,27.836,2004-06-01,rainfall
Lower Shabelle,Sablaale,45.34,2004-06-01,rainfall
Lower Shabelle,Wanla Weyn,18.075,2004-06-01,rainfall
Bay,Baydhaba,14.485,2004-06-01,rainfall
Bay,Buur Hakaba,22.621,2004-06-01,rainfall
Bay,Diinsoor,22.928,2004-06-01,rainfall
Bay,Qansax Dheere,9.479,2004-06-01,rainfall
Bakool,Xudur,1.369,2004-06-01,rainfall
Bakool,Ceel Barde,1.331,2004-06-01,rainfall
Bakool,Tayeeglow,7.207,2004-06-01,rainfall
Bakool,Waajid,8.005,2004-06-01,rainfall
Bakool,Rab Dhuure,1.262,2004-06-01,rainfall
Lower Shabelle,Marka,36.515,2004-07-01,rainfall
Lower Shabelle,Afgooye,30.221,2004-07-01,rainfall
Lower Shabelle,Baraawe,40.382,2004-07-01,rainfall
Lower Shabelle,Kurtunwaarey,37.91,2004-07-01,rainfall
Lower Shabelle,Qoryooley,33.631,2004-07-01,rainfall
Lower Shabelle,Sablaale,39.936,2004-07-01,rainfall
Lower Shabelle,Wanla Weyn,19.046,2004-07-01,rainfall
Bay,Baydhaba,22.898,2004-07-01,rainfall
Bay,Buur Hakaba,26.355,2004-07-01,rainfall
Bay,Diinsoor,21.416,2004-07-01,rainfall
Bay,Qansax Dheere,13.871,2004-07-01,rainfall
Bakool,Xudur,12.237,2004-07-01,rainfall
Bakool,Ceel Barde,8.79,2004-07-01,rainfall
Bakool,Tayeeglow,49.366,2004-07-01,rainfall
Bakool,Waajid,9.905,2004-07-01,rainfall
Bakool,Rab Dhuure,1.564,2004-07-01,rainfall
Lower Shabelle,Marka,27.7,2004-08-01,rainfall
Lower Shabelle,Afgooye,11.571,2004-08-01,rainfall
Lower Shabelle,Baraawe,28.234,2004-08-01,rainfall
Lower Shabelle,Kurtunwaarey,19.083,2004-08-01,rainfall
Lower Shabelle,Qoryooley,23.38,2004-08-01,rainfall
Lower Shabelle,Sablaale,18.838,2004-08-01,rainfall
Lower Shabelle,Wanla Weyn,5.045,2004-08-01,rainfall
Bay,Baydhaba,15.097,2004-08-01,rainfall
Bay,Buur Hakaba,14.24,2004-08-01,rainfall
Bay,Diinsoor,11.212,2004-08-01,rainfall
Bay,Qansax Dheere,8.085,2004-08-01,rainfall
Bakool,Xudur,8.193,2004-08-01,rainfall
Bakool,Ceel Barde,10.663,2004-08-01,rainfall
Bakool,Tayeeglow,16.839,2004-08-01,rainfall
Bakool,Waajid,7.185,2004-08-01,rainfall
Bakool,Rab Dhuure,2.352,2004-08-01,rainfall
Lower Shabelle,Marka,12.938,2004-09-01,rainfall
Lower Shabelle,Afgooye,8.276,2004-09-01,rainfall
Lower Shabelle,Baraawe,17.724,2004-09-01,rainfall
Lower Shabelle,Kurtunwaarey,14.786,2004-09-01,rainfall
Lower Shabelle,Qoryooley,10.704,2004-09-01,rainfall
Lower Shabelle,Sablaale,20.354,2004-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.89,2004-09-01,rainfall
Bay,Baydhaba,6.095,2004-09-01,rainfall
Bay,Buur Hakaba,8.909,2004-09-01,rainfall
Bay,Diinsoor,9.518,2004-09-01,rainfall
Bay,Qansax Dheere,4.142,2004-09-01,rainfall
Bakool,Xudur,12.824,2004-09-01,rainfall
Bakool,Ceel Barde,7.333,2004-09-01,rainfall
Bakool,Tayeeglow,7.216,2004-09-01,rainfall
Bakool,Waajid,7.19,2004-09-01,rainfall
Bakool,Rab Dhuure,5.121,2004-09-01,rainfall
Lower Shabelle,Marka,27.792,2004-10-01,rainfall
Lower Shabelle,Afgooye,104.508,2004-10-01,rainfall
Lower Shabelle,Baraawe,31.327,2004-10-01,rainfall
Lower Shabelle,Kurtunwaarey,109.269,2004-10-01,rainfall
Lower Shabelle,Qoryooley,102.027,2004-10-01,rainfall
Lower Shabelle,Sablaale,99.423,2004-10-01,rainfall
Lower Shabelle,Wanla Weyn,165.701,2004-10-01,rainfall
Bay,Baydhaba,228.186,2004-10-01,rainfall
Bay,Buur Hakaba,173.622,2004-10-01,rainfall
Bay,Diinsoor,145.484,2004-10-01,rainfall
Bay,Qansax Dheere,167.336,2004-10-01,rainfall
Bakool,Xudur,134.697,2004-10-01,rainfall
Bakool,Ceel Barde,91.618,2004-10-01,rainfall
Bakool,Tayeeglow,116.486,2004-10-01,rainfall
Bakool,Waajid,216.11,2004-10-01,rainfall
Bakool,Rab Dhuure,148.568,2004-10-01,rainfall
Lower Shabelle,Marka,48.298,2004-11-01,rainfall
Lower Shabelle,Afgooye,106.499,2004-11-01,rainfall
Lower Shabelle,Baraawe,47.797,2004-11-01,rainfall
Lower Shabelle,Kurtunwaarey,100.297,2004-11-01,rainfall
Lower Shabelle,Qoryooley,99.143,2004-11-01,rainfall
Lower Shabelle,Sablaale,135.084,2004-11-01,rainfall
Lower Shabelle,Wanla Weyn,94.379,2004-11-01,rainfall
Bay,Baydhaba,89.915,2004-11-01,rainfall
Bay,Buur Hakaba,96.415,2004-11-01,rainfall
Bay,Diinsoor,143.727,2004-11-01,rainfall
Bay,Qansax Dheere,91.118,2004-11-01,rainfall
Bakool,Xudur,31.442,2004-11-01,rainfall
Bakool,Ceel Barde,26.263,2004-11-01,rainfall
Bakool,Tayeeglow,58.594,2004-11-01,rainfall
Bakool,Waajid,42.915,2004-11-01,rainfall
Bakool,Rab Dhuure,35.272,2004-11-01,rainfall
Lower Shabelle,Marka,3.954,2004-12-01,rainfall
Lower Shabelle,Afgooye,9.942,2004-12-01,rainfall
Lower Shabelle,Baraawe,3.586,2004-12-01,rainfall
Lower Shabelle,Kurtunwaarey,4.91,2004-12-01,rainfall
Lower Shabelle,Qoryooley,5.79,2004-12-01,rainfall
Lower Shabelle,Sablaale,7.221,2004-12-01,rainfall
Lower Shabelle,Wanla Weyn,5.825,2004-12-01,rainfall
Bay,Baydhaba,3.237,2004-12-01,rainfall
Bay,Buur Hakaba,3.583,2004-12-01,rainfall
Bay,Diinsoor,4.524,2004-12-01,rainfall
Bay,Qansax Dheere,8.272,2004-12-01,rainfall
Bakool,Xudur,0.671,2004-12-01,rainfall
Bakool,Ceel Barde,0.625,2004-12-01,rainfall
Bakool,Tayeeglow,1.188,2004-12-01,rainfall
Bakool,Waajid,1.971,2004-12-01,rainfall
Bakool,Rab Dhuure,1.147,2004-12-01,rainfall
Lower Shabelle,Marka,0.817,2005-01-01,rainfall
Lower Shabelle,Afgooye,1.258,2005-01-01,rainfall
Lower Shabelle,Baraawe,0.357,2005-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.596,2005-01-01,rainfall
Lower Shabelle,Qoryooley,0.666,2005-01-01,rainfall
Lower Shabelle,Sablaale,0.591,2005-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.857,2005-01-01,rainfall
Bay,Baydhaba,1.167,2005-01-01,rainfall
Bay,Buur Hakaba,0.861,2005-01-01,rainfall
Bay,Diinsoor,0.808,2005-01-01,rainfall
Bay,Qansax Dheere,1.012,2005-01-01,rainfall
Bakool,Xudur,0.485,2005-01-01,rainfall
Bakool,Ceel Barde,0.853,2005-01-01,rainfall
Bakool,Tayeeglow,0.68,2005-01-01,rainfall
Bakool,Waajid,0.583,2005-01-01,rainfall
Bakool,Rab Dhuure,0.433,2005-01-01,rainfall
Lower Shabelle,Marka,0.252,2005-02-01,rainfall
Lower Shabelle,Afgooye,0.762,2005-02-01,rainfall
Lower Shabelle,Baraawe,0.389,2005-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.694,2005-02-01,rainfall
Lower Shabelle,Qoryooley,0.553,2005-02-01,rainfall
Lower Shabelle,Sablaale,0.903,2005-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.065,2005-02-01,rainfall
Bay,Baydhaba,1.009,2005-02-01,rainfall
Bay,Buur Hakaba,1.104,2005-02-01,rainfall
Bay,Diinsoor,1.316,2005-02-01,rainfall
Bay,Qansax Dheere,1.201,2005-02-01,rainfall
Bakool,Xudur,0.566,2005-02-01,rainfall
Bakool,Ceel Barde,1.062,2005-02-01,rainfall
Bakool,Tayeeglow,0.621,2005-02-01,rainfall
Bakool,Waajid,0.87,2005-02-01,rainfall
Bakool,Rab Dhuure,0.884,2005-02-01,rainfall
Lower Shabelle,Marka,2.892,2005-03-01,rainfall
Lower Shabelle,Afgooye,4.656,2005-03-01,rainfall
Lower Shabelle,Baraawe,2.332,2005-03-01,rainfall
Lower Shabelle,Kurtunwaarey,5.229,2005-03-01,rainfall
Lower Shabelle,Qoryooley,3.746,2005-03-01,rainfall
Lower Shabelle,Sablaale,4.544,2005-03-01,rainfall
Lower Shabelle,Wanla Weyn,6.233,2005-03-01,rainfall
Bay,Baydhaba,15.866,2005-03-01,rainfall
Bay,Buur Hakaba,6.399,2005-03-01,rainfall
Bay,Diinsoor,9.489,2005-03-01,rainfall
Bay,Qansax Dheere,18.728,2005-03-01,rainfall
Bakool,Xudur,7.011,2005-03-01,rainfall
Bakool,Ceel Barde,9.028,2005-03-01,rainfall
Bakool,Tayeeglow,8.842,2005-03-01,rainfall
Bakool,Waajid,12.739,2005-03-01,rainfall
Bakool,Rab Dhuure,11.76,2005-03-01,rainfall
Lower Shabelle,Marka,17.456,2005-04-01,rainfall
Lower Shabelle,Afgooye,39.474,2005-04-01,rainfall
Lower Shabelle,Baraawe,29.756,2005-04-01,rainfall
Lower Shabelle,Kurtunwaarey,46.587,2005-04-01,rainfall
Lower Shabelle,Qoryooley,43.396,2005-04-01,rainfall
Lower Shabelle,Sablaale,52.502,2005-04-01,rainfall
Lower Shabelle,Wanla Weyn,62.975,2005-04-01,rainfall
Bay,Baydhaba,112.772,2005-04-01,rainfall
Bay,Buur Hakaba,91.57,2005-04-01,rainfall
Bay,Diinsoor,93.806,2005-04-01,rainfall
Bay,Qansax Dheere,86.237,2005-04-01,rainfall
Bakool,Xudur,91.709,2005-04-01,rainfall
Bakool,Ceel Barde,84.723,2005-04-01,rainfall
Bakool,Tayeeglow,80.17,2005-04-01,rainfall
Bakool,Waajid,128.523,2005-04-01,rainfall
Bakool,Rab Dhuure,130.656,2005-04-01,rainfall
Lower Shabelle,Marka,93.366,2005-05-01,rainfall
Lower Shabelle,Afgooye,86.372,2005-05-01,rainfall
Lower Shabelle,Baraawe,179.62,2005-05-01,rainfall
Lower Shabelle,Kurtunwaarey,169.244,2005-05-01,rainfall
Lower Shabelle,Qoryooley,133.519,2005-05-01,rainfall
Lower Shabelle,Sablaale,200.741,2005-05-01,rainfall
Lower Shabelle,Wanla Weyn,83.037,2005-05-01,rainfall
Bay,Baydhaba,85.72,2005-05-01,rainfall
Bay,Buur Hakaba,125.418,2005-05-01,rainfall
Bay,Diinsoor,146.382,2005-05-01,rainfall
Bay,Qansax Dheere,71.452,2005-05-01,rainfall
Bakool,Xudur,66.222,2005-05-01,rainfall
Bakool,Ceel Barde,68.284,2005-05-01,rainfall
Bakool,Tayeeglow,73.061,2005-05-01,rainfall
Bakool,Waajid,54.544,2005-05-01,rainfall
Bakool,Rab Dhuure,54.741,2005-05-01,rainfall
Lower Shabelle,Marka,25.79,2005-06-01,rainfall
Lower Shabelle,Afgooye,22.565,2005-06-01,rainfall
Lower Shabelle,Baraawe,49.393,2005-06-01,rainfall
Lower Shabelle,Kurtunwaarey,33.313,2005-06-01,rainfall
Lower Shabelle,Qoryooley,26.07,2005-06-01,rainfall
Lower Shabelle,Sablaale,43.24,2005-06-01,rainfall
Lower Shabelle,Wanla Weyn,13.959,2005-06-01,rainfall
Bay,Baydhaba,9.048,2005-06-01,rainfall
Bay,Buur Hakaba,19.036,2005-06-01,rainfall
Bay,Diinsoor,16.883,2005-06-01,rainfall
Bay,Qansax Dheere,5.738,2005-06-01,rainfall
Bakool,Xudur,1.371,2005-06-01,rainfall
Bakool,Ceel Barde,2.336,2005-06-01,rainfall
Bakool,Tayeeglow,4.587,2005-06-01,rainfall
Bakool,Waajid,5.397,2005-06-01,rainfall
Bakool,Rab Dhuure,1.285,2005-06-01,rainfall
Lower Shabelle,Marka,36.515,2005-07-01,rainfall
Lower Shabelle,Afgooye,29.865,2005-07-01,rainfall
Lower Shabelle,Baraawe,40.115,2005-07-01,rainfall
Lower Shabelle,Kurtunwaarey,37.91,2005-07-01,rainfall
Lower Shabelle,Qoryooley,33.631,2005-07-01,rainfall
Lower Shabelle,Sablaale,41.795,2005-07-01,rainfall
Lower Shabelle,Wanla Weyn,18.415,2005-07-01,rainfall
Bay,Baydhaba,21.092,2005-07-01,rainfall
Bay,Buur Hakaba,26.192,2005-07-01,rainfall
Bay,Diinsoor,21.788,2005-07-01,rainfall
Bay,Qansax Dheere,13.899,2005-07-01,rainfall
Bakool,Xudur,11.054,2005-07-01,rainfall
Bakool,Ceel Barde,8.789,2005-07-01,rainfall
Bakool,Tayeeglow,34.287,2005-07-01,rainfall
Bakool,Waajid,9.824,2005-07-01,rainfall
Bakool,Rab Dhuure,1.445,2005-07-01,rainfall
Lower Shabelle,Marka,27.7,2005-08-01,rainfall
Lower Shabelle,Afgooye,11.728,2005-08-01,rainfall
Lower Shabelle,Baraawe,28.309,2005-08-01,rainfall
Lower Shabelle,Kurtunwaarey,19.083,2005-08-01,rainfall
Lower Shabelle,Qoryooley,23.38,2005-08-01,rainfall
Lower Shabelle,Sablaale,18.727,2005-08-01,rainfall
Lower Shabelle,Wanla Weyn,5.419,2005-08-01,rainfall
Bay,Baydhaba,14.015,2005-08-01,rainfall
Bay,Buur Hakaba,14.29,2005-08-01,rainfall
Bay,Diinsoor,11.292,2005-08-01,rainfall
Bay,Qansax Dheere,8.155,2005-08-01,rainfall
Bakool,Xudur,8.5,2005-08-01,rainfall
Bakool,Ceel Barde,10.849,2005-08-01,rainfall
Bakool,Tayeeglow,17.434,2005-08-01,rainfall
Bakool,Waajid,7.914,2005-08-01,rainfall
Bakool,Rab Dhuure,2.395,2005-08-01,rainfall
Lower Shabelle,Marka,6.642,2005-09-01,rainfall
Lower Shabelle,Afgooye,5.41,2005-09-01,rainfall
Lower Shabelle,Baraawe,11.581,2005-09-01,rainfall
Lower Shabelle,Kurtunwaarey,9.958,2005-09-01,rainfall
Lower Shabelle,Qoryooley,7.59,2005-09-01,rainfall
Lower Shabelle,Sablaale,14.243,2005-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.451,2005-09-01,rainfall
Bay,Baydhaba,5.7,2005-09-01,rainfall
Bay,Buur Hakaba,8.655,2005-09-01,rainfall
Bay,Diinsoor,9.057,2005-09-01,rainfall
Bay,Qansax Dheere,3.469,2005-09-01,rainfall
Bakool,Xudur,12.848,2005-09-01,rainfall
Bakool,Ceel Barde,7.466,2005-09-01,rainfall
Bakool,Tayeeglow,6.925,2005-09-01,rainfall
Bakool,Waajid,7.054,2005-09-01,rainfall
Bakool,Rab Dhuure,5.176,2005-09-01,rainfall
Lower Shabelle,Marka,9.156,2005-10-01,rainfall
Lower Shabelle,Afgooye,21.734,2005-10-01,rainfall
Lower Shabelle,Baraawe,13.255,2005-10-01,rainfall
Lower Shabelle,Kurtunwaarey,21.214,2005-10-01,rainfall
Lower Shabelle,Qoryooley,19.938,2005-10-01,rainfall
Lower Shabelle,Sablaale,28.494,2005-10-01,rainfall
Lower Shabelle,Wanla Weyn,38.492,2005-10-01,rainfall
Bay,Baydhaba,49.605,2005-10-01,rainfall
Bay,Buur Hakaba,28.096,2005-10-01,rainfall
Bay,Diinsoor,17.167,2005-10-01,rainfall
Bay,Qansax Dheere,28.243,2005-10-01,rainfall
Bakool,Xudur,52.364,2005-10-01,rainfall
Bakool,Ceel Barde,38.177,2005-10-01,rainfall
Bakool,Tayeeglow,43.612,2005-10-01,rainfall
Bakool,Waajid,45.996,2005-10-01,rainfall
Bakool,Rab Dhuure,34.031,2005-10-01,rainfall
Lower Shabelle,Marka,18.068,2005-11-01,rainfall
Lower Shabelle,Afgooye,30.067,2005-11-01,rainfall
Lower Shabelle,Baraawe,20.09,2005-11-01,rainfall
Lower Shabelle,Kurtunwaarey,28.632,2005-11-01,rainfall
Lower Shabelle,Qoryooley,24.675,2005-11-01,rainfall
Lower Shabelle,Sablaale,36.617,2005-11-01,rainfall
Lower Shabelle,Wanla Weyn,30.322,2005-11-01,rainfall
Bay,Baydhaba,29.429,2005-11-01,rainfall
Bay,Buur Hakaba,29.281,2005-11-01,rainfall
Bay,Diinsoor,37.58,2005-11-01,rainfall
Bay,Qansax Dheere,26.75,2005-11-01,rainfall
Bakool,Xudur,10.189,2005-11-01,rainfall
Bakool,Ceel Barde,12.148,2005-11-01,rainfall
Bakool,Tayeeglow,15.287,2005-11-01,rainfall
Bakool,Waajid,18.004,2005-11-01,rainfall
Bakool,Rab Dhuure,11.362,2005-11-01,rainfall
Lower Shabelle,Marka,3.944,2005-12-01,rainfall
Lower Shabelle,Afgooye,8.036,2005-12-01,rainfall
Lower Shabelle,Baraawe,2.285,2005-12-01,rainfall
Lower Shabelle,Kurtunwaarey,3.774,2005-12-01,rainfall
Lower Shabelle,Qoryooley,4.093,2005-12-01,rainfall
Lower Shabelle,Sablaale,4.306,2005-12-01,rainfall
Lower Shabelle,Wanla Weyn,3.829,2005-12-01,rainfall
Bay,Baydhaba,2.887,2005-12-01,rainfall
Bay,Buur Hakaba,3.499,2005-12-01,rainfall
Bay,Diinsoor,3.948,2005-12-01,rainfall
Bay,Qansax Dheere,5.899,2005-12-01,rainfall
Bakool,Xudur,0.674,2005-12-01,rainfall
Bakool,Ceel Barde,0.626,2005-12-01,rainfall
Bakool,Tayeeglow,1.167,2005-12-01,rainfall
Bakool,Waajid,2.059,2005-12-01,rainfall
Bakool,Rab Dhuure,1.157,2005-12-01,rainfall
Lower Shabelle,Marka,0.69,2006-01-01,rainfall
Lower Shabelle,Afgooye,1.303,2006-01-01,rainfall
Lower Shabelle,Baraawe,0.355,2006-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.604,2006-01-01,rainfall
Lower Shabelle,Qoryooley,0.627,2006-01-01,rainfall
Lower Shabelle,Sablaale,0.607,2006-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.553,2006-01-01,rainfall
Bay,Baydhaba,1.262,2006-01-01,rainfall
Bay,Buur Hakaba,0.77,2006-01-01,rainfall
Bay,Diinsoor,0.839,2006-01-01,rainfall
Bay,Qansax Dheere,0.859,2006-01-01,rainfall
Bakool,Xudur,0.472,2006-01-01,rainfall
Bakool,Ceel Barde,0.688,2006-01-01,rainfall
Bakool,Tayeeglow,0.651,2006-01-01,rainfall
Bakool,Waajid,0.701,2006-01-01,rainfall
Bakool,Rab Dhuure,0.338,2006-01-01,rainfall
Lower Shabelle,Marka,0.252,2006-02-01,rainfall
Lower Shabelle,Afgooye,0.769,2006-02-01,rainfall
Lower Shabelle,Baraawe,0.389,2006-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.694,2006-02-01,rainfall
Lower Shabelle,Qoryooley,0.553,2006-02-01,rainfall
Lower Shabelle,Sablaale,0.903,2006-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.065,2006-02-01,rainfall
Bay,Baydhaba,1.062,2006-02-01,rainfall
Bay,Buur Hakaba,1.112,2006-02-01,rainfall
Bay,Diinsoor,1.321,2006-02-01,rainfall
Bay,Qansax Dheere,1.278,2006-02-01,rainfall
Bakool,Xudur,0.593,2006-02-01,rainfall
Bakool,Ceel Barde,1.18,2006-02-01,rainfall
Bakool,Tayeeglow,0.655,2006-02-01,rainfall
Bakool,Waajid,0.976,2006-02-01,rainfall
Bakool,Rab Dhuure,0.904,2006-02-01,rainfall
Lower Shabelle,Marka,2.802,2006-03-01,rainfall
Lower Shabelle,Afgooye,3.373,2006-03-01,rainfall
Lower Shabelle,Baraawe,2.326,2006-03-01,rainfall
Lower Shabelle,Kurtunwaarey,5.91,2006-03-01,rainfall
Lower Shabelle,Qoryooley,3.727,2006-03-01,rainfall
Lower Shabelle,Sablaale,6.808,2006-03-01,rainfall
Lower Shabelle,Wanla Weyn,4.154,2006-03-01,rainfall
Bay,Baydhaba,21.672,2006-03-01,rainfall
Bay,Buur Hakaba,10.415,2006-03-01,rainfall
Bay,Diinsoor,16.476,2006-03-01,rainfall
Bay,Qansax Dheere,22.934,2006-03-01,rainfall
Bakool,Xudur,7.374,2006-03-01,rainfall
Bakool,Ceel Barde,9.255,2006-03-01,rainfall
Bakool,Tayeeglow,8.053,2006-03-01,rainfall
Bakool,Waajid,19.959,2006-03-01,rainfall
Bakool,Rab Dhuure,20.877,2006-03-01,rainfall
Lower Shabelle,Marka,64.11,2006-04-01,rainfall
Lower Shabelle,Afgooye,86.354,2006-04-01,rainfall
Lower Shabelle,Baraawe,93.717,2006-04-01,rainfall
Lower Shabelle,Kurtunwaarey,111.244,2006-04-01,rainfall
Lower Shabelle,Qoryooley,99.575,2006-04-01,rainfall
Lower Shabelle,Sablaale,169.043,2006-04-01,rainfall
Lower Shabelle,Wanla Weyn,101.746,2006-04-01,rainfall
Bay,Baydhaba,162.39,2006-04-01,rainfall
Bay,Buur Hakaba,139.59,2006-04-01,rainfall
Bay,Diinsoor,185.049,2006-04-01,rainfall
Bay,Qansax Dheere,199.199,2006-04-01,rainfall
Bakool,Xudur,113.523,2006-04-01,rainfall
Bakool,Ceel Barde,127.495,2006-04-01,rainfall
Bakool,Tayeeglow,107.024,2006-04-01,rainfall
Bakool,Waajid,173.316,2006-04-01,rainfall
Bakool,Rab Dhuure,190.691,2006-04-01,rainfall
Lower Shabelle,Marka,18.765,2006-05-01,rainfall
Lower Shabelle,Afgooye,34.058,2006-05-01,rainfall
Lower Shabelle,Baraawe,38.175,2006-05-01,rainfall
Lower Shabelle,Kurtunwaarey,52.288,2006-05-01,rainfall
Lower Shabelle,Qoryooley,45.012,2006-05-01,rainfall
Lower Shabelle,Sablaale,84.36,2006-05-01,rainfall
Lower Shabelle,Wanla Weyn,42.846,2006-05-01,rainfall
Bay,Baydhaba,45.079,2006-05-01,rainfall
Bay,Buur Hakaba,68.787,2006-05-01,rainfall
Bay,Diinsoor,77.642,2006-05-01,rainfall
Bay,Qansax Dheere,40.575,2006-05-01,rainfall
Bakool,Xudur,41.128,2006-05-01,rainfall
